wave,Id,Owns Property,Weekly Gross Income,FY disposable income +,FY disposable income -
10,63411,1,574,25537,0
14,150411,1,700,22947,0
18,149751,1,804,32685,0
6,8811,1,1024,35285,0
10,9721,1,830,49167,0
14,116301,1,1534,65302,0
18,115961,1,988,219827,0
6,31471,1,1058,40911,0
10,52651,1,1026,32167,0
14,141721,1,230,33239,0
18,151801,1,189,51358,0
6,57571,1,150,51807,0
10,68321,1,0,3450,0
14,154671,1,0,67489,0
18,154151,1,0,34000,0
6,36001,0,355,24640,0
10,33851,1,938,41304,0
14,179231,1,708,36681,0
18,179821,1,841,39679,0
6,60131,1,399,17652,0
10,33231,1,175,15700,0
14,178661,1,0,14000,0
18,179211,1,100,19100,0
6,33411,1,500,25618,0
10,30361,1,536,30052,0
14,176061,1,624,30000,0
18,176351,1,800,37000,0
6,33521,0,0,25291,0
10,30641,0,0,26437,0
14,176361,0,651,32284,0
18,176671,0,699,58862,0
6,74351,0,1261,37822,0
10,77111,0,1200,52300,0
14,206901,0,2162,61290,0
18,206721,0,2376,77103,0
6,62371,1,957,48881,0
10,63441,1,1550,55625,0
14,157641,1,575,26215,0
18,157201,1,805,42822,0
6,54091,1,0,8607,0
10,54701,1,0,1887,0
14,142201,1,0,0,0
18,142181,1,650,30287,0
6,54091,1,2400,75882,0
10,54701,1,2400,128148,0
14,142201,1,2827,124836,0
18,142181,1,2278,124363,0
6,70071,1,1200,53999,0
10,78201,1,1525,66976,0
14,207481,1,2420,85549,0
18,207051,1,2500,111028,0
6,70071,1,1443,31168,0
10,78201,1,1630,66014,0
14,207481,1,2050,80098,0
18,207051,1,2100,89356,0
6,57741,1,100,8806,0
10,58561,1,800,24332,0
14,145961,1,1300,32089,0
18,145791,1,1266,53510,0
6,72291,1,0,12830,0
10,76521,1,0,18000,0
14,206161,1,0,20400,0
18,205691,1,0,26680,0
6,72291,1,0,12830,0
10,76521,1,0,18000,0
14,206161,1,0,19400,0
18,205691,1,0,20680,0
6,49711,1,807,34035,0
10,50051,1,787,50934,0
14,210151,1,870,48723,0
18,210141,1,900,53796,0
6,70851,1,0,623391,0
10,73411,1,0,50640,0
14,200231,1,0,142640,0
18,200181,1,0,102423,0
6,70851,1,0,143306,0
10,73411,1,0,114925,0
14,200231,1,0,185000,0
18,200181,1,0,116205,0
6,71411,1,0,46559,0
10,74031,1,0,122865,0
14,202421,1,0,108904,0
18,202071,1,0,54916,0
6,40441,1,0,24575,0
10,38641,1,0,17891,0
14,183501,1,0,46464,0
18,184081,1,0,40589,0
6,54381,1,137,27111,0
10,54971,1,0,19200,0
14,142501,1,0,35000,0
18,151521,1,0,43372,0
6,16921,1,1084,14795,0
10,28791,1,0,57159,0
14,141881,1,0,61210,0
18,141911,1,3200,94637,0
6,32221,0,1161,33681,0
10,3421,0,0,52989,0
14,124891,1,1150,41089,0
18,124231,1,1538,62265,0
6,6321,1,1674,51459,0
10,7161,1,1346,45574,0
14,114661,1,0,101114,0
18,114281,1,0,23180,0
6,17031,0,0,31106,0
10,18841,0,0,22269,0
14,124351,0,1200,49259,0
18,123751,0,0,50016,0
6,17031,0,282,25317,0
10,18841,0,1200,55508,0
14,124371,0,0,50157,0
18,123751,1,0,17490,0
6,24671,1,1272,57381,0
10,59621,1,1134,55925,0
14,146851,1,0,16000,0
18,146521,1,0,40000,0
6,16081,0,170,24600,0
10,17581,1,197,24000,0
14,131531,1,0,17500,0
18,123101,1,0,19000,0
6,15451,0,728,28100,0
10,17601,1,1300,62957,0
14,130431,1,1343,54566,0
18,110091,1,1822,70241,0
6,4971,0,0,31004,0
10,4931,0,0,49138,0
14,113371,0,0,23000,0
18,131641,1,0,17500,0
6,55231,0,0,21484,0
10,55931,0,0,22377,0
14,143681,0,0,39845,0
18,143601,0,0,39209,0
6,55231,1,0,0,0
10,55931,1,0,14040,0
14,143681,1,0,14820,0
18,143601,1,0,20000,0
6,10501,0,522,60042,0
10,11581,0,1000,28976,0
14,118271,0,863,48291,0
18,117701,0,0,17989,0
6,38631,0,460,21842,0
10,36321,1,0,98955,0
14,181431,1,0,23985,0
18,181791,1,0,20000,0
6,38641,1,800,39421,0
10,45631,1,0,19843,0
14,193031,1,0,13307,0
18,192921,1,0,72152,0
6,39171,1,0,10842,0
10,37011,1,0,16120,0
14,181811,1,0,19760,0
18,182531,1,0,22880,0
6,43021,1,0,5887,0
10,43171,1,0,3397,0
14,190761,1,0,5128,0
18,190911,1,0,1302,0
6,35391,1,200,78566,0
10,32731,1,0,70994,0
14,178271,1,0,78612,0
18,178821,1,0,161725,0
6,63401,1,1100,42915,0
10,64711,1,0,0,4000
14,151551,1,0,46350,0
18,150951,1,384,72669,0
6,63401,1,1649,60223,0
10,64711,1,1023,54459,0
14,151551,1,192,240000,0
18,150951,1,384,54869,0
6,17331,1,1300,44068,0
10,19311,1,1514,71955,0
14,230191,1,1600,62113,0
18,186671,1,0,99329,0
6,6941,1,1225,51404,0
10,7901,1,900,39739,0
14,115371,1,3400,51249,0
18,129951,1,2500,88230,0
6,52871,1,0,14200,0
10,53341,1,0,19992,0
14,157401,1,0,21500,0
18,156961,1,0,28556,0
6,66661,1,0,34046,0
10,68551,1,432,39524,0
14,154861,1,960,44047,0
18,154341,1,0,44903,0
6,66661,1,0,34046,0
10,68551,1,0,11439,0
14,154861,1,700,37758,0
18,154341,1,775,48485,0
6,17521,0,480,25611,0
10,19401,0,650,74510,0
14,125351,1,1000,81924,0
18,124731,1,0,143480,0
6,68471,1,0,11145,0
10,70471,1,0,16894,0
14,156651,1,0,16408,0
18,156191,1,0,16602,0
6,68471,1,0,11170,0
10,70471,1,0,13119,0
14,156651,1,0,16408,0
18,156191,1,0,16500,0
6,42831,0,50,15600,0
10,42931,0,0,15210,0
14,190571,0,0,20000,0
18,190651,0,0,25800,0
6,22101,1,825,96523,0
10,1161,1,931,42646,0
14,101051,1,1048,47203,0
18,100971,1,0,26097,0
6,22101,1,1726,64942,0
10,1161,1,2006,72716,0
14,101051,1,2282,82537,0
18,100971,1,0,42141,0
6,6341,1,730,55172,0
10,25051,1,1036,39005,0
14,132891,1,806,45148,0
18,132591,1,863,130681,0
6,48231,1,0,22800,0
10,49051,1,0,23448,0
14,196031,1,0,29440,0
18,195841,1,0,24767,0
6,58211,1,0,8115,0
10,58931,1,0,16236,0
14,146211,1,0,111062,0
18,145981,1,0,15615,0
6,35061,1,0,9880,0
10,13611,1,0,17200,0
14,120271,1,0,32097,0
18,119151,1,0,18779,0
6,35061,1,0,8616,0
10,13611,1,0,16500,0
14,120271,1,0,33605,0
18,119151,1,0,18779,0
6,34641,1,0,28500,0
10,31961,1,0,32537,0
14,177581,1,0,37509,0
18,178051,1,0,27990,0
6,67891,1,0,7360,0
10,69721,1,0,13000,0
14,155951,1,0,17560,0
18,155451,1,0,18000,0
6,67891,1,0,6000,0
10,69721,1,0,7630,0
14,155951,1,0,20890,0
18,155451,1,0,18000,0
6,55801,0,686,56011,0
10,56531,1,299,27550,0
14,144291,1,345,48730,0
18,144201,1,414,91296,0
6,54531,1,0,4930,0
10,54741,1,0,28064,0
14,142241,1,0,31690,0
18,142221,1,0,33957,0
6,52231,1,2140,97108,0
10,52741,1,2668,108843,0
14,140381,1,2881,114851,0
18,142371,1,3567,125332,0
6,14431,1,0,16572,0
10,15681,1,0,15740,0
14,121931,1,0,27492,0
18,121471,1,0,852190,0
6,28041,1,2112,56598,0
10,15711,1,2252,128894,0
14,121841,1,3175,120653,0
18,121371,1,3500,123243,0
6,32851,1,1050,45883,0
10,29611,1,1855,58355,0
14,175401,1,1500,59258,0
18,175541,1,1250,54167,0
6,32851,1,500,23670,0
10,29611,1,300,23536,0
14,177631,1,1042,53239,0
18,178151,1,1000,44982,0
6,44201,1,0,39269,0
10,44501,1,0,42629,0
14,191971,1,0,152407,0
18,191961,1,0,49235,0
6,37861,1,100,5600,0
10,35491,1,0,7600,0
14,180691,1,0,8300,0
18,181371,1,0,16718,0
6,37861,1,0,13853,0
10,35491,1,0,30250,0
14,180691,1,0,25150,0
18,181371,1,0,23718,0
6,37471,0,400,9070,0
10,35021,0,600,15000,0
14,180801,1,0,8318,0
18,181461,1,0,150,0
6,9431,1,0,97348,0
10,10481,1,1678,79431,0
14,117291,1,0,50958,0
18,116861,1,384,53500,0
6,7221,1,828,50232,0
10,241,1,954,81979,0
14,174501,1,0,117662,0
18,173771,1,0,78200,0
6,6011,1,807,22175,0
10,6801,1,1331,59822,0
14,114211,1,1300,62406,0
18,113801,1,1827,67614,0
6,6011,1,1175,60630,0
10,2521,1,1582,90184,0
14,110831,1,1885,87629,0
18,110701,1,2480,97849,0
6,49831,1,0,25585,0
10,50201,1,1450,67011,0
14,210281,1,1250,88623,0
18,210311,1,4518,124462,0
6,49831,1,0,18774,0
10,50201,1,400,16135,0
14,210281,1,600,24432,0
18,210311,1,141,42368,0
6,45261,1,1368,53969,0
10,45551,1,1150,63750,0
14,192911,1,1846,76843,0
18,192851,1,2052,73332,0
6,45261,1,751,30179,0
10,45551,1,942,48482,0
14,192911,1,1181,56718,0
18,192851,1,1593,60254,0
6,43831,1,1200,39344,0
10,44861,1,1151,51920,0
14,192331,1,1264,55549,0
18,192291,1,1082,42070,0
6,67521,1,0,183558,0
10,69301,1,0,69087,0
14,155491,1,0,99836,0
18,154981,1,0,105653,0
6,4471,1,75,8679,0
10,5091,1,0,25762,0
14,112871,1,250,25824,0
18,112591,1,250,19191,0
6,39701,1,658,37288,0
10,37741,1,34,27858,0
14,182631,1,832,44362,0
18,183411,1,874,76527,0
6,39701,1,1750,62675,0
10,37741,1,2139,88350,0
14,182631,1,0,117672,0
18,183411,1,0,183212,0
6,73691,1,396,20202,0
10,76421,1,410,50105,0
14,206481,1,406,45423,0
18,204391,1,0,23400,0
6,2161,1,1343,53644,0
10,2971,1,0,32096,0
14,140211,1,0,3359,0
18,170461,1,500,26314,0
6,1261,0,898,51779,0
10,52531,1,0,300,0
14,141871,1,0,37610,0
18,141901,1,0,46130,0
6,9471,0,1038,41616,0
10,10501,0,671,32426,0
14,117841,1,1100,36517,0
18,117371,1,1600,61754,0
6,13941,1,404,19042,0
10,14991,1,939,19340,0
14,121371,1,0,32894,0
18,120921,1,975,42295,0
6,13941,1,1956,74353,0
10,14991,1,3222,105452,0
14,121371,1,2762,135063,0
18,120911,1,2762,142471,0
6,52331,1,161,67953,0
10,52641,1,153,65050,0
14,140331,1,19,73950,0
18,140321,1,0,62914,0
6,14871,1,0,58963,0
10,16081,1,0,13793,0
14,122311,1,0,45146,0
18,121841,1,0,17501,0
6,14871,1,0,48712,0
10,16081,1,0,53623,0
14,122311,1,900,42032,0
18,121841,1,863,46605,0
6,35581,1,0,15240,0
10,33041,1,0,395,0
14,178541,1,0,22538,0
18,179121,1,0,22567,0
6,72661,0,0,11050,0
10,75381,0,0,18005,0
14,203691,0,0,20620,0
18,203471,0,0,22720,0
6,59881,1,1228,58826,0
10,60761,1,1431,627319,0
14,147811,1,1496,103178,0
18,147371,1,1688,88419,0
6,9271,1,410,23275,0
10,10301,1,476,27066,0
14,117161,1,0,36690,0
18,110211,1,570,0,0
6,19941,0,0,13660,0
10,22181,0,0,15028,0
14,127881,0,0,19455,0
18,127211,0,0,18906,0
6,19941,1,0,16070,0
10,22181,1,0,16151,0
14,127881,1,0,16813,0
18,127211,1,0,19827,0
6,39541,0,600,28804,0
10,37131,1,720,20133,0
14,182771,1,938,50138,0
18,183041,1,1019,56346,0
6,3042,0,1302,46403,0
10,3981,0,1150,45148,0
14,130781,1,1650,67084,0
18,130081,1,1700,62506,0
6,3041,0,1603,28804,0
10,3911,1,0,29733,0
14,111921,1,0,52000,0
18,111711,1,0,25000,0
6,58701,1,0,23778,0
10,59551,1,480,27314,0
14,148281,1,0,21892,0
18,147851,1,0,23500,0
6,39841,0,695,20845,0
10,33411,1,1073,49830,0
14,170851,1,1333,58983,0
18,170911,1,1243,61994,0
6,8671,0,0,28049,0
10,9751,0,0,35308,0
14,116731,0,0,36101,0
18,116361,0,0,49217,0
6,37131,1,0,20776,0
10,34661,1,0,4984,0
14,179851,1,0,9836,0
18,180401,1,0,15820,0
6,70961,1,0,21128,0
10,73491,1,0,11261,0
14,206741,1,0,15838,0
18,206311,1,0,15548,0
6,70961,1,0,846,0
10,73491,1,0,26829,0
14,206741,1,0,31028,0
18,206311,1,0,10357,0
6,55581,1,650,16482,0
10,56011,1,490,27346,0
14,143751,1,1772,132200,0
18,143631,1,1250,52194,0
6,55581,1,892,46730,0
10,56011,1,1900,67483,0
14,143751,1,1700,70528,0
18,143631,1,1950,353731,0
6,22701,1,1450,56600,0
10,17741,1,1800,70726,0
14,123781,1,0,41905,0
18,123191,1,0,29600,0
6,22701,1,1329,49945,0
10,17741,1,0,34355,0
14,123781,1,0,38600,0
18,123191,1,0,35200,0
6,3931,0,960,36916,0
10,25811,0,0,16897,0
14,178251,0,0,25968,0
18,178801,0,1023,50337,0
6,38961,0,0,21933,0
10,36711,1,0,14000,0
14,181571,1,0,27752,0
18,182341,1,0,23556,0
6,48211,1,411,22610,0
10,49031,1,800,37180,0
14,196011,1,1100,49922,0
18,195761,1,1386,57107,0
6,50991,1,420,23493,0
10,51281,1,1200,50169,0
14,211241,1,1019,63322,0
18,211191,1,2000,72809,0
6,50991,1,700,37253,0
10,51281,1,1500,57346,0
14,211241,1,1690,66614,0
18,211191,1,2000,72703,0
6,70031,1,0,32787,0
10,73771,1,1510,46017,0
14,206971,1,1854,102322,0
18,206741,1,2077,83879,0
6,46221,0,874,36832,0
10,46511,0,1151,48482,0
14,193751,0,0,105924,0
18,193601,0,2186,88016,0
6,11761,1,893,57282,0
10,12841,1,2075,71977,0
14,120621,1,1250,76346,0
18,120071,1,1600,87431,0
6,23661,0,760,35121,0
10,8161,0,1204,44169,0
14,130661,0,0,0,0
18,114531,0,850,38651,0
6,23661,0,337,17030,0
10,8161,0,745,33474,0
14,115351,0,0,26387,0
18,114991,0,1295,53964,0
6,19771,0,230,15528,0
10,8881,0,1400,74589,0
14,116141,0,1266,57411,0
18,115841,0,1496,55262,0
6,46281,1,1208,49591,0
10,46581,1,1350,59255,0
14,193801,1,1750,92029,0
18,193621,1,0,30564,0
6,51381,1,1000,23335,0
10,51711,1,1450,48794,0
14,211681,1,1879,73200,0
18,211621,1,2075,98500,0
6,53821,0,0,13000,0
10,54281,0,0,16120,0
14,141781,0,0,22000,0
18,141721,0,0,18200,0
6,53821,0,0,39281,0
10,54281,0,1050,45499,0
14,141781,0,1100,44379,0
18,141721,0,1166,61325,0
6,33461,0,0,12941,0
10,30421,0,0,14400,0
14,176101,0,0,19500,0
18,176381,0,0,20664,0
6,60911,1,614,53317,0
10,61861,1,650,60409,0
14,148901,1,750,763891,0
18,148941,1,850,46448,0
6,60921,1,575,111891,0
10,61871,1,0,28098,0
14,148911,1,0,63368,0
18,148991,1,0,66853,0
6,27651,1,0,39179,0
10,41331,1,0,20820,0
14,187001,1,0,37836,0
18,187801,1,0,15860,0
6,27651,1,0,43626,0
10,41331,1,0,36759,0
14,187001,1,0,34942,0
18,187801,1,115,25000,0
6,48981,1,0,80506,0
10,67781,1,0,15000,0
14,154181,1,0,24460,0
18,153511,1,0,50613,0
6,46841,1,0,10000,0
10,47251,1,0,12140,0
14,194311,1,0,50000,0
18,194201,1,0,230000,0
6,46841,1,500,41608,0
10,47251,1,1151,7300,0
14,194311,1,0,50000,0
18,194201,1,0,378849,0
6,47811,0,263,36267,0
10,48331,0,750,32465,0
14,195401,0,0,45790,0
18,195241,1,0,19800,0
6,15551,1,500,34388,0
10,24301,1,115,10252,0
14,133481,1,1365,68290,0
18,133031,1,0,0,0
6,23881,0,650,29746,0
10,14861,0,875,35179,0
14,121551,0,663,32089,0
18,121111,0,850,32685,0
6,36301,0,650,27395,0
10,34061,0,0,32143,0
14,179371,0,720,17868,0
18,179571,0,730,38473,0
6,12191,0,900,49036,0
10,12681,0,950,54591,0
14,119321,0,950,42861,0
18,118841,0,1150,49331,0
6,39511,1,801,51279,0
10,37381,1,697,44446,0
14,182131,1,800,43649,0
18,182831,1,1722,38896,0
6,21981,1,658,31712,0
10,981,1,1304,55837,0
14,100861,1,1573,68887,0
18,100761,1,1020,64772,0
6,21981,1,1515,56009,0
10,981,1,1764,68778,0
14,100861,1,2052,76525,0
18,100761,1,2250,101572,0
6,21981,0,250,6000,0
10,981,0,959,40608,0
14,100861,0,1304,52576,0
18,100761,0,1385,56780,0
6,21981,0,600,8879,0
10,981,0,863,35495,0
14,101641,0,1247,52046,0
18,100841,1,1300,67459,0
6,63041,1,1400,20027,0
10,64331,1,600,63042,0
14,151211,1,671,32589,0
18,150611,1,3836,138712,0
6,38181,1,414,20162,0
10,35801,1,499,14000,0
14,180911,1,812,58742,0
18,181591,1,211,37667,0
6,8241,1,0,92902,0
10,9221,1,0,106032,0
14,116351,1,0,126783,0
18,116261,1,0,229876,0
6,8241,1,0,92749,0
10,9221,1,0,106264,0
14,116351,1,0,127310,0
18,116261,1,0,122015,0
6,32691,1,0,11700,0
10,26321,1,0,13000,0
14,172701,1,0,28200,0
18,171161,1,0,34382,0
6,13501,1,140,14026,0
10,14601,1,141,16380,0
14,120921,1,140,22724,0
18,120401,1,0,27152,0
6,46701,1,815,51983,0
10,46941,1,1350,61027,0
14,194151,1,1495,64156,0
18,194051,1,1649,66160,0
6,46701,1,300,26190,0
10,46941,1,380,28875,0
14,194151,1,800,55990,0
18,194051,1,1247,46776,0
6,3101,1,850,41050,0
10,3991,1,900,49830,0
14,111991,1,1330,64868,0
18,131161,1,1448,66950,0
6,28081,1,550,30061,0
10,47181,1,1519,70287,0
14,185151,1,1659,99956,0
18,185511,1,0,15000,0
6,18731,1,307,17164,0
10,20761,1,33,20159,0
14,126541,1,0,25903,0
18,131091,1,0,16360,0
6,63271,1,1339,61534,0
10,64551,1,1841,88392,0
14,151521,1,3250,107203,0
18,150311,1,50,6500,0
6,19411,1,800,34451,0
10,21531,1,1178,73250,0
14,127261,1,1590,65993,0
18,126561,1,1100,77436,0
6,33321,1,1173,46346,0
10,30241,1,852,52852,0
14,175891,1,1400,56378,0
18,176201,1,250,46455,0
6,33321,1,505,0,0
10,30241,1,759,33855,0
14,175891,1,875,40584,0
18,176201,1,964,42934,0
6,33121,0,625,29861,0
10,29971,0,783,37843,0
14,175781,0,863,40584,0
18,171211,0,1231,56109,0
6,33321,0,384,13267,0
10,30101,0,715,33396,0
14,175891,0,850,55195,0
18,175681,1,1026,53465,0
6,5651,1,1892,44453,0
10,6451,1,1999,83773,0
14,114291,1,3206,113316,0
18,113871,1,3997,139626,0
6,71541,1,0,13100,0
10,74141,1,0,16900,0
14,202551,1,0,18860,0
18,202231,1,0,16176,0
6,71541,1,0,13100,0
10,74141,1,0,15700,0
14,202551,1,0,18440,0
18,202231,1,0,16176,0
6,59821,1,0,15087,0
10,60721,1,0,16513,0
14,147781,1,0,26588,0
18,147361,1,0,24291,0
6,14921,1,1487,84273,0
10,16111,1,0,100547,0
14,130241,1,3250,141120,0
18,129471,1,3750,150637,0
6,67811,1,671,39269,0
10,69621,1,600,78775,0
14,155871,1,2151,56684,0
18,155361,1,1280,85606,0
6,67811,1,671,52983,0
10,69621,1,0,48482,0
14,155871,1,0,51912,0
18,155361,1,0,42295,0
6,37811,1,1800,64803,0
10,35381,1,2500,105623,0
14,180541,1,2375,104180,0
18,181181,1,2500,117849,0
6,48631,0,593,31426,0
10,25431,1,1600,41834,0
14,220091,1,1400,59258,0
18,220071,1,1700,71166,0
6,62341,1,590,27074,0
10,63311,1,633,31667,0
14,150271,1,690,33757,0
18,149651,1,700,0,0
6,25001,1,0,9620,0
10,38051,1,0,10000,0
14,183071,1,0,16898,0
18,183771,1,0,39650,0
6,25001,1,0,12343,0
10,38051,1,0,14300,0
14,183071,1,0,24098,0
18,183771,1,0,24650,0
6,45491,1,730,54953,0
10,45851,1,0,25200,0
14,193221,1,0,12308,0
18,193121,1,0,6398,0
6,45491,1,1717,78580,0
10,45851,1,1845,132991,0
14,193221,1,1750,73911,0
18,193121,1,2000,85060,0
6,39011,1,0,21383,0
10,35821,1,0,30663,0
14,172231,1,0,41039,0
18,172461,1,0,46779,0
6,39011,1,0,71161,0
10,35821,1,0,18000,0
14,172231,1,0,21070,0
18,172461,1,0,26122,0
6,65001,1,0,48289,0
10,66691,1,1343,100329,0
14,153361,1,0,50586,0
18,152731,1,0,60864,0
6,43701,1,0,16030,0
10,44031,1,0,15400,0
14,191511,1,0,23890,0
18,191551,1,0,26182,0
6,19051,1,460,34112,0
10,21121,1,760,48741,0
14,126921,1,1633,47200,0
18,101381,1,1605,61815,0
6,2151,1,2000,39344,0
10,2961,1,921,45857,0
14,111131,1,0,47647,0
18,110981,1,0,39109,0
6,2151,0,0,19780,0
10,3351,1,1400,57346,0
14,111231,1,1918,74032,0
18,111041,1,2110,264016,0
6,51851,0,800,29304,0
10,52361,0,987,43212,0
14,140102,0,1186,52127,0
18,148251,0,1015,45795,0
6,51851,0,1100,50650,0
10,52361,0,1100,52484,0
14,140102,0,1215,53293,0
18,148251,0,1167,63441,0
6,62011,1,550,20645,0
10,63101,1,1004,42636,0
14,158721,1,0,23639,0
18,158661,1,0,5875,0
6,62011,1,800,40564,0
10,63101,1,1300,0,0
14,158721,1,0,300,0
18,158661,1,0,2500,0
6,47191,1,0,22790,0
10,47611,1,0,17480,0
14,194711,1,0,18200,0
18,194591,1,0,27000,0
6,48141,1,0,116618,0
10,48851,1,0,53971,0
14,195821,1,0,45088,0
18,195621,1,0,113360,0
6,48141,1,0,114280,0
10,48851,1,0,52584,0
14,195821,1,0,49065,0
18,195621,1,0,74149,0
6,34041,1,0,19218,0
10,31261,1,0,18946,0
14,171101,1,0,17595,0
18,171131,1,0,24722,0
6,4011,1,224,26813,0
10,4771,1,299,20597,0
14,112581,1,325,26163,0
18,112261,1,350,35533,0
6,4011,1,75,55014,0
10,4771,1,82,49443,0
14,112581,1,0,30310,0
18,112261,1,0,36430,0
6,4011,0,0,25578,0
10,4531,1,790,44485,0
14,112381,1,950,51249,0
18,130061,1,0,0,19272
6,4011,0,649,26831,0
10,4771,1,950,52787,0
14,112581,1,1586,64420,0
18,112261,1,1250,68801,0
6,15641,1,0,9733,0
10,17041,1,0,17772,0
14,123211,1,0,25213,0
18,122731,1,0,27234,0
6,15641,1,0,18544,0
10,17041,1,0,20387,0
14,123211,1,0,25735,0
18,122731,1,0,21689,0
6,21481,1,0,54317,0
10,291,1,0,92848,0
14,100271,1,0,105852,0
18,100241,1,0,141614,0
6,40311,1,1400,48211,0
10,38341,1,2300,89764,0
14,183241,1,0,0,0
18,183921,1,0,14156,0
6,40311,1,0,0,0
10,38341,1,0,0,0
14,183241,1,1146,52098,0
18,183921,1,0,18024,0
6,74061,1,767,28882,0
10,76731,1,0,50592,0
14,204811,1,0,98208,0
18,204511,1,0,77852,0
6,34531,1,0,18768,0
10,31871,1,0,27292,0
14,177461,1,0,22756,0
18,177921,1,0,13139,0
6,61341,1,400,23711,0
10,62461,1,450,7235,0
14,149391,1,0,1,0
18,148861,1,0,0,0
6,61341,1,921,52764,0
10,62461,1,1036,46200,0
14,149391,1,1300,82547,0
18,148861,1,236,117000,0
6,11471,1,0,24327,0
10,12471,1,0,23050,0
14,119161,1,0,34296,0
18,118601,1,0,208921,0
6,41751,1,0,13828,0
10,40441,1,0,18057,0
14,185301,1,0,23370,0
18,185661,1,0,22020,0
6,10331,1,0,52183,0
10,11371,1,0,6480,0
14,118161,1,0,21822,0
18,117571,1,0,56232,0
6,66631,1,0,0,15111
10,68531,1,0,35311,0
14,154841,1,193,35177,0
18,154321,1,1442,60137,0
6,66631,1,700,62357,0
10,68531,1,0,33692,0
14,154841,1,500,34066,0
18,154321,1,1092,55444,0
6,51701,1,30,25334,0
10,51961,1,411,29291,0
14,211891,1,0,146784,0
18,142911,1,700,32600,0
6,9781,1,1458,46310,0
10,10901,1,1515,66204,0
14,117721,1,1937,74554,0
18,117211,1,2091,83589,0
6,9781,1,950,49147,0
10,10901,1,1550,67796,0
14,117721,1,1822,71237,0
18,117211,1,1074,80711,0
6,14761,1,624,27177,0
10,15971,1,0,33686,0
14,122231,1,0,14560,0
18,121751,1,0,18000,0
6,14761,0,0,19200,0
10,15971,0,0,22120,0
14,122231,0,0,35700,0
18,121751,1,0,46657,0
6,44171,1,792,33946,0
10,44461,1,1600,56855,0
14,191931,1,1400,71920,0
18,191921,1,1362,53899,0
6,44171,1,750,29743,0
10,44461,1,828,47773,0
14,191931,1,1012,49951,0
18,191921,1,1170,62184,0
6,73921,1,1483,54233,0
10,76601,1,1743,70196,0
14,204741,1,2191,92087,0
18,204441,1,2466,165029,0
6,73921,1,711,30849,0
10,76601,1,782,35754,0
14,204741,1,800,46605,0
18,204441,1,300,24171,0
6,63631,1,0,25127,0
10,64981,1,0,31000,0
14,151811,1,0,46000,0
18,151161,1,0,24596,0
6,63631,1,0,10000,0
10,64981,1,0,10000,0
14,151811,1,0,10000,0
18,151161,1,0,20124,0
6,60321,1,0,34194,0
10,61271,1,300,51157,0
14,148301,1,0,43915,0
18,147861,1,690,37234,0
6,60321,1,0,44063,0
10,61271,1,0,62275,0
14,148301,1,0,56066,0
18,147861,1,1074,46236,0
6,8051,0,550,43370,0
10,9431,1,4560,85647,0
14,116521,1,2250,100355,0
18,116141,1,2436,93731,0
6,17581,1,192,10162,0
10,24591,1,0,2000,0
14,133651,1,0,200,0
18,133191,1,19,19168,0
6,20691,1,0,13000,0
10,23031,1,0,16600,0
14,128551,1,0,20280,0
18,127791,1,0,21960,0
6,65031,1,0,32380,0
10,66721,1,0,48807,0
14,153391,1,0,45578,0
18,152761,1,0,37741,0
6,34591,1,997,38324,0
10,31921,1,552,32036,0
14,177551,1,0,17300,0
18,178021,1,0,12550,0
6,34591,1,0,11142,0
10,31921,1,0,2999,0
14,177551,1,0,41000,0
18,178021,1,0,35350,0
6,12141,1,1542,63765,0
10,13161,1,1870,72832,0
14,119851,1,2125,86760,0
18,119271,1,2290,90957,0
6,12141,1,658,25315,0
10,13161,1,1033,50529,0
14,119851,1,1318,62535,0
18,119271,1,1583,75315,0
6,19091,1,170,3075,0
10,21131,1,221,16900,0
14,126931,1,0,8280,0
18,126251,1,350,53267,0
6,8301,1,1151,47169,0
10,9261,1,1151,67335,0
14,116381,1,1534,56826,0
18,116031,1,0,69638,0
6,8301,1,950,27195,0
10,9261,1,1342,40630,0
14,116381,1,1150,44989,0
18,116031,1,1200,47403,0
6,13491,1,1050,55307,0
10,14591,1,1500,68504,0
14,120911,1,703,36936,0
18,120391,1,1227,58002,0
6,13491,1,400,18642,0
10,14591,1,690,33076,0
14,120911,1,921,44130,0
18,120391,1,1036,45239,0
6,11561,0,0,5200,0
10,12541,0,0,14940,0
14,119241,0,0,11648,0
18,118221,0,0,14300,0
6,11511,0,500,22610,0
10,10181,1,1014,64459,0
14,120401,1,1151,50723,0
18,119881,1,1151,47962,0
6,11851,1,600,22643,0
10,12941,1,1105,48988,0
14,119601,1,900,18360,0
18,119052,1,1750,54265,0
6,11851,1,1286,51018,0
10,12941,1,1044,44328,0
14,119601,1,2096,76001,0
18,119051,1,2371,83577,0
6,62881,1,680,22249,0
10,64151,1,0,42067,0
14,150361,1,0,23500,0
18,148041,1,0,34500,0
6,2301,1,0,64381,0
10,3031,1,12,59640,0
14,111191,1,0,61050,0
18,111141,1,0,51680,0
6,38771,1,0,155497,0
10,36411,1,0,126093,0
14,171821,1,900,59035,0
18,172061,1,1200,53863,0
6,38771,1,250,31351,0
10,36411,1,1151,49445,0
14,171821,1,0,49736,0
18,172061,1,0,20000,0
6,66901,1,725,29616,0
10,67831,1,1050,52577,0
14,154231,1,750,45903,0
18,153571,1,1518,57830,0
